mortgage,card_utilization,amount_past_due,dda_balance_9m,card_balance,card_balance_3m,card_balance_6m,card_balance_12m,delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status
177291.21,0.198124298,353.32,0.0,390.27,1378.31,1454.42,1034.49,1,3,3,3,0,1,1,6,0,0,0,4,1,1,White,1
238531.21,0.415124153,0.0,5126.62,1456.53,2546.77,2880.19,2050.65,0,0,2,2,0,0,0,5,0,0,0,4,1,1,White,1
285934.2,0.242137963,0.0,0.0,762.44,941.12,866.55,908.81,0,0,0,0,0,1,0,0,0,0,0,0,1,1,White,1
189683.97,0.403413288,0.0,0.0,343.05,539.88,683.31,625.69,0,0,1,1,0,0,2,6,0,0,2,3,0,1,White,0
252764.86,0.226374879,0.0,0.0,496.4,756.34,1132.65,760.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
179187.2,0.289906719,70.86,0.0,1180.42,669.8,1599.43,1610.18,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,0
205952.04,0.061071613,0.0,0.0,76.16,108.69,138.1,627.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,0
218783.65,0.444618603,0.0,0.0,720.47,809.32,713.5,755.22,0,0,0,1,0,0,3,6,0,0,0,3,0,1,White,1
328217.28,0.397911736,0.0,0.0,638.47,1256.33,914.04,613.83,0,0,2,2,0,2,4,6,0,1,3,2,1,1,White,1
470607.35,0.139527507,354.92,0.0,366.59,541.94,603.31,548.28,5,5,5,5,2,2,7,9,2,2,4,4,1,1,White,1
235501.98,0.314485427,762.81,0.0,842.58,1534.74,1046.11,1276.87,5,5,5,5,0,0,0,0,0,0,0,0,1,1,White,1
200267.63,0.724709254,0.0,1970.91,1446.89,682.19,494.66,788.36,0,1,2,2,0,0,4,5,0,0,4,4,1,1,White,1
198921.23,0.922383442,1317.34,0.0,2629.6,1636.53,1352.56,1072.41,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,0
241551.53,0.5189178,358.86,0.0,1162.95,808.52,622.6,353.9,4,4,4,4,2,0,4,6,1,0,2,3,1,1,White,0
193447.73,0.19801793,0.0,3031.64,389.28,1038.85,692.81,1212.66,0,1,2,2,0,0,0,9,0,0,0,5,0,1,White,1
205595.02,0.517361408,0.0,0.0,1282.78,1762.07,1725.95,1163.8,0,0,1,1,0,0,0,6,0,0,0,3,0,1,White,1
384456.22,0.068860553,0.0,0.0,78.3,547.22,327.26,531.65,0,0,0,1,0,1,0,0,0,1,0,0,0,1,White,1
452567.72,0.751227679,0.0,7560.58,3596.36,1841.23,2781.57,3024.23,0,1,1,3,0,0,4,8,0,0,1,1,1,1,White,1
220167.81,0.668039443,0.0,0.0,584.67,748.68,796.64,785.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
226215.61,0.991568439,0.0,0.0,442.96,240.77,181.42,104.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
192743.1,0.667904583,594.96,0.0,2126.28,1373.97,836.58,888.76,3,3,3,3,1,4,1,4,1,2,0,3,1,1,White,0
241008.69,0.159587281,0.0,0.0,119.12,112.82,416.92,526.4,0,0,0,0,0,0,5,0,0,0,2,0,0,1,White,1
273411.45,0.120516298,0.0,0.0,141.96,654.6,608.47,400.58,0,0,1,1,1,0,0,5,1,0,0,3,0,1,White,0
193440.95,0.102624638,88.28,0.0,122.23,86.14,256.79,506.36,2,2,2,2,1,1,3,5,1,1,1,4,0,1,White,1
336784.68,0.829132249,1062.09,0.0,1356.7,1304.47,759.2,462.52,4,4,4,4,2,2,0,0,0,1,0,0,0,1,White,0
311761.27,0.096359728,0.0,1532.64,130.52,217.15,191.63,613.06,0,0,0,0,0,1,0,0,0,1,0,0,0,1,White,1
243463.58,0.752648568,0.0,0.0,1106.11,796.26,474.18,487.4,0,0,0,0,0,0,0,5,0,0,0,3,0,1,White,1
267727.75,0.87525176,1475.19,0.0,2019.66,2034.53,1244.9,859.14,1,1,2,2,1,0,3,2,0,0,2,1,1,1,White,0
189613.53,0.488969936,326.74,0.0,2728.26,3032.69,2355.53,2918.46,3,3,3,3,1,0,5,5,1,0,4,1,1,1,White,0
227940.37,0.402549685,0.0,0.0,599.2,1080.4,697.77,886.39,0,0,0,0,0,0,0,5,0,0,0,3,0,1,White,1
233764.29,0.937997028,0.0,0.0,5011.79,2913.45,2099.42,1605.99,0,4,4,4,0,4,3,4,0,3,3,2,1,1,White,1
336460.45,0.279467988,230.33,1344.04,531.97,369.35,703.99,537.61,5,5,5,5,0,2,0,4,0,1,0,2,1,1,White,1
259931.91,0.847218069,306.0,0.0,1924.56,1047.44,865.97,550.64,5,5,5,5,1,2,2,6,0,1,1,3,0,1,White,0
349162.63,0.962903243,0.0,0.0,1568.38,996.56,750.51,712.22,0,1,1,1,0,1,0,8,0,1,0,5,1,1,White,0
284911.0,0.098111346,0.0,0.0,328.2,280.36,598.94,890.35,0,1,1,1,0,3,6,0,0,2,2,0,1,1,White,1
300011.85,0.672980474,428.9,0.0,622.48,733.79,772.63,721.84,5,5,5,5,0,4,8,6,0,3,4,2,0,1,White,0
144991.23,0.12683163,111.51,0.0,715.26,3931.22,2502.48,3543.93,2,3,4,4,0,2,8,5,0,1,5,3,1,1,White,0
221488.01,0.399357192,0.0,0.0,1092.92,661.53,1030.27,864.39,0,5,5,5,0,1,7,4,0,1,1,2,1,1,White,1
358519.21,0.764706767,2265.97,0.0,2544.7,1627.67,2244.24,1266.54,5,5,5,5,0,4,0,0,0,2,0,0,1,1,White,0
246478.02,0.256207435,724.17,0.0,1289.93,1944.49,1290.83,2571.17,2,2,2,2,0,2,2,8,0,0,0,4,1,1,White,1
277185.28,0.094705735,0.0,0.0,531.24,1761.33,3248.35,2293.64,0,0,1,1,0,0,4,0,0,0,4,0,1,1,White,1
242407.01,0.986123453,0.0,0.0,2458.86,1513.7,1588.25,1007.82,0,0,1,1,0,0,0,0,0,0,0,0,1,1,White,0
319346.74,0.508973409,0.0,0.0,341.29,457.62,497.62,382.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,0
273708.36,0.346896013,0.0,0.0,365.77,522.4,658.64,660.73,0,0,0,1,0,1,0,6,0,0,0,3,0,1,White,1
299701.75,0.135919391,0.0,0.0,138.18,286.01,369.42,428.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
143998.44,0.122487379,258.19,0.0,281.17,942.96,1350.01,1516.53,1,1,1,2,0,0,5,4,0,0,4,1,0,1,White,1
225624.62,0.556284864,0.0,0.0,759.68,573.74,816.11,744.81,0,1,1,1,0,1,4,0,0,1,3,0,0,1,White,1
352913.85,0.788463758,141.52,6679.82,3650.49,2341.78,1666.31,2671.93,2,5,5,5,1,3,0,0,1,1,0,0,1,1,White,1
375291.46,0.074068994,0.0,4160.79,174.0,1265.03,1376.68,1664.32,0,0,0,1,0,0,0,0,0,0,0,0,1,1,White,1
265640.33,0.977937151,0.0,2172.58,1569.07,949.65,576.18,869.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
282200.6,0.476787072,1032.06,0.0,2220.3,1548.35,1282.12,798.16,4,4,4,4,1,0,3,5,1,0,3,3,1,1,White,1
200728.43,0.621880237,0.0,2097.82,1372.13,1650.25,1272.79,839.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
235227.68,0.650368414,0.0,0.0,2117.69,860.31,552.18,739.92,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
290410.25,0.417122467,1172.32,5776.95,1922.1,1438.56,2225.06,2310.78,4,4,4,4,1,0,0,0,1,0,0,0,1,1,White,1
225084.39,0.954243464,4383.2,0.0,7144.29,3823.91,5495.94,3217.07,1,1,1,2,0,0,0,5,0,0,0,4,1,1,White,0
181183.4,0.361111932,0.0,0.0,258.8,178.04,125.49,70.36,0,1,1,1,0,2,0,0,0,1,0,0,0,1,White,1
226626.99,0.736480343,28.8,6518.8,3320.74,2077.78,1281.44,2607.52,5,5,5,5,2,1,3,7,2,0,0,5,1,1,White,0
174641.28,0.861564933,679.49,0.0,1800.74,828.68,546.71,344.67,4,4,4,4,1,0,4,0,0,0,3,0,1,1,White,0
347481.83,0.899052049,512.14,0.0,862.33,368.04,412.61,416.14,1,3,3,3,0,1,4,5,0,1,2,3,0,1,White,0
365147.59,0.978812006,349.96,0.0,769.61,402.39,344.24,273.77,1,1,1,1,0,0,0,0,0,0,0,0,0,1,White,0
305459.58,0.261164906,0.0,0.0,1084.32,937.91,878.56,535.61,0,0,1,2,0,0,1,5,0,0,1,4,1,1,White,1
301538.1,0.589252179,0.0,3798.42,2358.3,2022.54,2691.76,1519.37,0,0,0,1,0,0,0,0,0,0,0,0,1,1,White,1
486115.55,0.15793416,0.0,0.0,847.01,1557.71,906.5,2664.23,0,0,1,2,0,0,4,5,0,0,3,0,1,1,White,1
372988.69,0.02374688,0.0,0.0,56.27,285.77,660.5,636.4,0,0,0,0,0,0,0,6,0,0,0,4,1,1,White,1
331086.39,0.46268625,0.0,0.0,1406.79,1321.58,2170.23,1952.64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
177971.89,0.858586473,0.0,5363.01,3668.22,2380.62,3156.34,2145.2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,White,0
293545.27,0.284619867,0.0,6940.3,1055.66,2710.05,2105.02,2776.12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,White,1
187899.12,0.961416258,0.0,0.0,645.87,606.43,337.51,415.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
188872.2,0.456781143,213.37,0.0,308.23,492.15,284.94,295.94,2,5,5,5,1,4,2,6,1,1,0,3,0,1,White,0
343072.03,0.405946436,0.0,0.0,1438.26,2071.1,1418.99,1219.28,0,0,1,2,0,0,0,8,0,0,0,4,0,1,White,1
317745.0,0.203094647,0.0,0.0,985.7,3139.94,3391.62,2811.12,0,1,1,3,1,3,2,9,0,1,0,1,1,1,White,1
181368.97,0.868054952,964.98,0.0,1070.19,504.5,303.03,318.46,2,2,2,2,0,0,0,0,0,0,0,0,0,1,White,1
354211.94,0.987054183,0.0,0.0,589.53,438.33,353.88,219.32,0,0,0,3,0,0,0,5,0,0,0,3,0,1,White,1
367727.59,0.944467633,0.0,0.0,2289.81,2245.28,2228.79,2028.12,0,2,2,2,0,1,0,0,0,0,0,0,1,1,White,1
262892.29,0.331475638,39.21,0.0,414.17,718.71,535.74,735.67,5,5,5,5,0,3,0,0,0,2,0,0,0,1,White,0
226320.0,0.445701489,0.0,0.0,1907.27,1768.22,1817.16,1970.99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
683610.51,0.307726883,0.0,0.0,458.27,935.18,1129.46,643.71,0,0,0,0,0,1,0,0,0,1,0,0,0,1,White,1
183263.86,0.592859658,0.0,0.0,332.75,219.28,167.24,188.32,0,0,0,0,0,1,0,0,0,1,0,0,0,1,White,1
232182.48,0.301623255,0.0,0.0,677.37,637.24,553.99,655.84,0,0,1,1,0,0,0,0,0,0,0,0,0,1,White,1
324251.43,0.110626097,0.0,0.0,641.89,3056.52,2055.27,1262.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
241257.8,0.974531174,0.0,0.0,1281.64,522.25,446.13,754.63,0,2,2,2,1,2,2,0,0,0,2,0,0,1,White,0
248447.03,0.232408697,0.0,2021.62,421.19,1249.74,1186.77,808.65,0,0,0,2,0,2,4,7,0,2,2,5,0,1,White,1
403200.94,0.214653273,0.0,1530.99,278.74,769.45,958.18,612.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
186111.86,0.207831735,0.0,4289.59,627.98,253.41,583.24,1715.84,0,0,1,1,0,0,0,0,0,0,0,0,1,1,White,0
591673.03,0.142975258,0.0,0.0,127.09,596.67,660.64,657.29,0,1,1,1,0,1,0,5,0,0,0,2,0,1,White,1
169177.29,0.672798453,0.0,5450.65,2289.17,1543.62,1582.87,2180.26,0,1,1,1,0,2,0,0,0,1,0,0,1,1,White,1
387803.39,0.254842026,437.68,0.0,837.25,791.2,463.28,1790.63,3,3,3,3,1,1,2,0,0,1,2,0,0,1,White,1
208934.19,0.384914704,116.65,0.0,470.52,263.32,675.83,463.69,2,2,2,5,1,0,0,4,1,0,0,2,0,1,White,0
310890.11,0.15867776,0.0,0.0,399.16,449.16,570.96,647.78,0,0,1,1,1,1,2,0,0,0,1,0,1,1,White,1
178769.09,0.656474787,0.0,0.0,797.99,433.56,333.44,295.75,0,0,0,0,0,2,0,7,0,1,0,2,0,1,White,1
204829.46,0.686358372,936.49,0.0,1786.13,916.98,1052.5,838.57,1,2,2,2,0,0,0,0,0,0,0,0,0,1,White,0
320488.12,0.886628388,0.0,5408.7,5848.77,5163.27,3337.98,2163.48,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0
277149.95,0.554239393,510.26,0.0,919.13,513.72,1066.67,879.36,1,3,3,3,0,2,5,0,0,1,2,0,0,1,White,0
193560.61,0.797523954,422.72,0.0,2571.87,1766.05,1918.86,2384.74,5,5,5,5,1,2,1,0,0,1,1,0,1,1,White,0
404917.63,0.134063487,0.0,0.0,335.39,557.9,335.87,534.54,0,0,1,1,1,0,4,5,0,0,3,5,1,1,White,1
400396.12,0.096798268,0.0,0.0,228.05,166.13,419.22,628.46,0,1,1,1,0,0,4,0,0,0,3,0,1,1,White,1
216989.47,0.169466287,177.96,0.0,236.2,124.82,87.58,294.75,1,1,2,2,1,0,3,5,0,0,1,3,1,1,White,1
177184.96,0.980521709,862.62,0.0,3338.99,1447.67,939.19,1007.7,2,2,2,2,0,2,0,8,0,1,0,4,0,1,White,0
221743.51,0.241945251,414.92,4059.5,1406.75,2153.03,1838.64,1623.8,1,2,2,2,0,3,2,5,0,1,0,2,1,1,White,0
430001.63,0.900523491,0.0,0.0,2153.03,1506.03,1205.3,659.22,0,0,0,0,1,0,3,0,1,0,1,0,1,1,White,0
294346.59,0.917782878,0.0,0.0,6435.65,2672.34,1542.13,1184.54,0,1,1,1,0,2,4,8,0,1,3,7,1,1,White,1
217188.23,0.259282534,0.0,0.0,528.45,313.15,364.1,376.72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
270065.34,0.546602228,545.5,0.0,1371.32,849.49,1471.93,1486.35,1,1,1,1,0,2,0,0,0,2,0,0,0,1,White,1
277294.1,0.99531692,0.0,0.0,1269.41,943.87,787.59,702.79,0,0,1,1,0,0,0,0,0,0,0,0,0,1,White,1
264269.88,0.081064033,30.01,0.0,236.21,950.19,1088.16,1182.26,1,1,4,4,0,1,1,6,0,1,1,3,1,1,White,0
198354.5,0.189654675,0.0,0.0,120.62,440.66,466.66,263.09,0,0,0,1,0,0,0,7,0,0,0,2,0,1,White,0
420086.05,0.955741163,2688.56,0.0,3525.22,2605.06,1524.8,2566.99,5,5,5,5,1,1,2,9,1,1,2,5,1,1,White,0
236071.73,0.965679807,0.0,752.48,644.95,488.89,375.41,300.99,0,3,3,3,0,1,0,0,0,0,0,0,0,1,White,1
304696.09,0.155486795,0.0,0.0,1084.01,3449.73,2347.39,1822.22,0,0,1,1,1,0,0,0,0,0,0,0,1,1,White,1
241665.46,0.677155763,0.0,4066.16,2215.39,2172.14,1861.86,1626.47,0,0,1,1,0,0,3,7,0,0,1,1,1,1,White,0
492792.55,0.482369794,0.0,0.0,1120.86,1347.32,1254.51,1116.85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
201102.2,0.363898409,0.0,5433.48,1912.68,1648.09,1460.19,2173.39,0,0,0,0,0,0,0,6,0,0,0,2,1,1,White,1
381901.61,0.902760874,0.0,0.0,2607.56,1271.08,1448.74,1947.17,0,0,2,2,1,0,3,6,0,0,2,3,1,1,White,1
268993.61,0.099423534,0.0,5811.7,283.6,1958.07,2058.49,2324.68,0,0,1,1,0,0,0,0,0,0,0,0,1,1,White,1
341182.29,0.09209828,37.3,0.0,73.33,326.49,311.06,495.93,1,5,5,5,0,3,6,8,0,1,2,3,0,1,White,0
273301.5,0.093747141,218.07,0.0,238.19,358.6,1126.95,779.53,3,3,3,3,1,0,0,0,1,0,0,0,1,1,White,1
177097.65,0.429887127,518.89,0.0,749.06,558.15,592.22,434.55,4,4,4,4,1,0,0,8,1,0,0,3,1,1,White,0
316813.57,0.968401748,349.31,1353.62,965.14,523.1,433.75,541.45,1,3,3,3,1,3,3,0,0,3,1,0,0,1,White,0
189253.06,0.090890943,0.0,0.0,105.73,707.81,818.53,599.05,0,0,3,3,0,0,4,8,0,0,2,3,0,1,White,1
204519.8,0.584013289,1325.85,7225.98,3086.69,4319.39,3693.08,2890.39,4,4,4,4,0,2,2,7,0,0,1,4,1,1,White,0
274422.23,0.159765401,212.68,0.0,317.47,285.12,400.37,448.85,5,5,5,5,1,1,0,4,0,0,0,0,0,1,White,1
210856.54,0.658332584,0.0,0.0,1674.44,1611.93,1840.3,1947.46,0,0,1,1,1,2,4,0,1,1,4,0,1,1,White,1
342108.91,0.308432579,482.86,0.0,958.02,2199.65,1814.1,1479.92,1,1,1,1,1,0,0,0,0,0,0,0,1,1,White,1
294630.49,0.183155414,123.44,0.0,778.57,1154.16,1430.8,1613.82,1,1,1,1,0,2,3,5,0,1,1,4,1,1,White,1
247872.64,0.100227233,0.0,0.0,734.81,841.11,2896.39,4231.01,0,0,0,0,0,3,0,0,0,1,0,0,1,1,White,1
248555.58,0.552372186,0.0,0.0,267.69,92.18,255.52,254.42,0,0,0,0,0,0,5,7,0,0,2,2,0,1,White,1
212121.06,0.808872315,1109.24,1962.9,1794.55,696.91,655.97,785.16,5,5,5,5,3,4,7,4,2,0,4,1,0,1,White,0
419904.94,0.929671412,0.0,0.0,2153.22,1697.68,1998.79,1131.57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0
272739.46,0.255288046,0.0,0.0,1184.58,2916.28,2561.05,2360.78,0,0,1,1,0,1,4,6,0,0,4,4,1,1,White,1
440283.95,0.931114558,3208.79,0.0,3305.83,1783.42,1873.06,1664.41,4,4,4,4,0,1,4,5,0,1,2,2,1,1,White,0
257817.24,0.447554489,260.24,0.0,355.66,527.16,458.45,522.41,2,2,2,2,1,1,0,0,0,0,0,0,0,1,White,0
253914.49,0.597294982,0.0,0.0,517.61,355.13,293.1,525.31,0,0,2,4,0,0,5,10,0,0,3,5,0,1,White,1
263166.18,0.191720059,373.42,0.0,559.56,1992.25,1557.53,1727.86,5,5,5,5,0,0,3,6,0,0,2,2,1,1,White,0
348986.71,0.306603673,0.0,4334.5,1388.11,1634.57,2859.58,1733.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
227129.28,0.03566647,0.0,1345.27,34.19,186.23,147.3,538.11,0,1,1,1,0,0,0,3,0,0,0,0,0,1,White,0
596187.43,0.269779568,549.94,4386.8,851.49,881.76,951.26,1754.72,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1
364314.74,0.305578316,110.01,0.0,857.09,885.94,1321.94,1048.11,1,1,1,2,1,0,3,5,1,0,3,4,1,1,White,1
291205.29,0.237132725,0.0,0.0,225.05,115.16,102.72,126.11,0,1,1,1,0,0,3,9,0,0,2,5,0,1,White,1
258206.44,0.668654628,0.0,0.0,1050.83,712.75,709.09,1005.38,0,0,0,0,0,2,3,0,0,2,1,0,0,1,White,0
170491.16,0.185223955,1342.39,5064.21,1582.92,4308.15,2636.83,2025.68,1,1,1,1,0,1,0,0,0,0,0,0,1,1,White,0
182945.12,0.121590269,0.0,0.0,710.11,1614.48,2904.05,2389.83,0,0,0,0,0,0,0,8,0,0,0,5,1,1,White,1
329029.21,0.954048909,2044.58,4133.15,2437.01,2370.59,1505.57,1653.26,1,2,2,2,1,2,4,4,1,2,1,2,1,1,White,0
348142.83,0.338914826,0.0,0.0,379.35,814.53,909.06,686.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
212919.68,0.013698404,0.0,0.0,16.21,256.62,315.02,340.35,0,2,2,2,0,2,2,4,0,0,1,2,0,1,White,1
325049.82,0.236990223,149.59,0.0,810.6,1934.03,2408.65,2823.3,1,3,3,4,1,2,3,8,0,1,1,6,1,1,White,0
250239.55,0.841483569,670.44,0.0,1631.59,997.95,893.42,613.56,4,4,4,4,1,0,0,0,0,0,0,0,0,1,White,0
365955.05,0.653704725,688.59,897.76,844.3,936.78,601.26,359.11,5,5,5,5,2,2,3,5,1,2,1,0,0,1,White,1
323408.11,0.372023126,0.0,0.0,456.99,810.22,478.3,306.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
214006.21,0.152391558,345.72,0.0,452.81,300.25,514.78,462.81,4,4,4,4,1,2,2,6,1,1,2,2,1,1,White,1
361401.1,0.928112692,0.0,0.0,1309.72,757.61,580.07,505.92,0,0,0,1,0,0,0,0,0,0,0,0,1,1,White,1
379208.17,0.333767312,798.92,0.0,1546.0,1638.27,2927.53,2201.09,1,2,2,2,0,1,3,5,0,1,2,2,1,1,White,1
239508.31,0.338973773,0.0,0.0,403.07,832.7,440.98,318.96,0,0,0,1,0,0,0,7,0,0,0,3,0,1,White,1
209174.01,0.820292805,0.0,0.0,1908.68,1038.85,782.34,886.95,0,4,4,4,0,1,4,0,0,0,2,0,0,1,White,0
327364.47,0.119022295,0.0,0.0,308.9,1648.2,1838.43,1119.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
189685.94,0.219877705,0.0,0.0,400.45,947.15,1210.24,870.09,0,0,1,1,0,2,2,8,0,2,0,4,0,1,White,1
179588.47,0.265790573,330.59,0.0,606.3,1616.88,1638.42,1834.23,1,1,1,1,0,2,0,0,0,2,0,0,0,1,White,0
246435.18,0.678353007,622.56,0.0,2081.93,1636.44,1092.27,1471.81,5,5,5,5,1,2,4,7,0,2,2,4,1,1,White,0
453855.07,0.045186454,0.0,788.63,45.9,94.77,419.82,315.45,0,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1
270419.66,0.543689887,195.38,766.81,582.21,746.73,606.08,306.73,1,1,1,1,1,0,0,0,1,0,0,0,0,1,White,0
401517.32,0.11761542,0.0,0.0,182.11,161.91,276.46,593.7,0,1,1,1,0,2,5,4,0,2,2,2,0,1,White,1
265566.51,0.147812129,0.0,0.0,219.73,475.7,581.69,881.42,0,1,1,2,0,0,2,7,0,0,2,2,1,1,White,0
233394.04,0.561909363,1006.16,1857.78,1568.67,1108.96,899.56,743.11,4,4,4,4,2,2,0,0,0,2,0,0,1,1,White,0
329777.41,0.545432237,1587.18,0.0,2843.15,2466.64,1927.54,1447.19,1,1,1,1,0,1,2,0,0,1,0,0,1,1,White,1
409293.04,0.191999039,103.06,0.0,370.26,149.28,428.74,432.53,1,1,1,1,0,0,3,8,0,0,1,6,1,1,White,1
427354.28,0.503912274,1169.32,0.0,1565.22,1274.44,936.6,1832.47,1,1,1,1,0,0,0,4,0,0,0,2,0,1,White,1
227373.12,0.519577491,170.87,2314.4,1283.61,804.34,1610.39,925.76,1,1,1,1,0,0,0,5,0,0,0,1,1,1,White,1
248357.6,0.295486947,797.19,0.0,1583.66,3835.56,2244.44,3422.12,1,5,5,5,1,4,0,7,0,1,0,5,1,1,White,0
224973.06,0.246847623,0.0,0.0,304.77,388.1,716.12,392.01,0,0,1,2,1,0,0,3,0,0,0,1,0,1,White,1
187619.13,0.146385706,64.73,0.0,259.12,694.94,1015.7,795.36,2,2,2,2,0,1,2,0,0,1,0,0,1,1,White,1
191481.33,0.890661539,1287.84,2147.58,1642.14,879.13,1193.86,859.03,1,1,1,1,1,0,0,0,0,0,0,0,0,1,White,1
568108.38,0.580885686,1476.36,0.0,1808.5,2525.85,2216.07,2281.11,4,4,4,4,1,3,0,4,0,0,0,2,1,1,White,0
449235.75,0.325493351,0.0,0.0,369.37,870.2,588.87,724.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,White,1
294323.16,0.13716035,26.36,0.0,108.37,148.51,297.09,262.57,1,1,1,1,0,0,5,0,0,0,2,0,0,1,White,1
262303.43,0.523530137,683.08,0.0,906.51,1380.54,1308.76,740.56,2,2,2,2,1,0,0,7,0,0,0,4,0,1,White,1
374216.96,0.848476113,0.0,0.0,2104.58,795.54,1578.63,961.58,0,0,0,0,0,2,0,7,0,0,0,3,0,1,White,1
152768.27,0.206340614,127.43,0.0,506.77,1602.17,1178.18,938.83,1,1,1,1,0,2,3,6,0,0,3,2,1,1,White,0
404428.66,0.967330757,0.0,0.0,749.3,456.08,284.77,332.43,0,2,2,2,0,0,4,8,0,0,4,6,0,1,White,1
530541.31,0.44091744,0.0,5296.78,2730.57,2454.42,1436.05,2118.71,0,1,1,1,0,2,3,0,0,1,2,0,1,1,White,1
431999.1,0.427818364,10.67,789.75,493.99,243.66,502.2,315.9,1,1,1,1,0,2,3,8,0,0,1,3,0,1,White,1
161036.17,0.600509326,55.36,324.99,166.12,82.8,149.9,130.0,5,5,5,5,5,2,2,4,3,1,1,2,0,1,White,0
298311.94,0.935468555,2337.46,0.0,4745.04,2819.19,3020.79,3056.73,4,4,4,4,1,2,4,6,0,0,2,1,1,1,White,0
464062.43,0.325634289,0.0,0.0,2257.56,5000.46,5182.86,4884.56,0,0,0,0,0,0,0,6,0,0,0,2,1,1,White,1
181934.71,0.401474712,789.91,4028.17,1008.26,1833.61,1248.33,1611.27,2,2,2,2,1,0,0,0,0,0,0,0,0,1,White,1
439022.24,0.053899333,0.0,0.0,322.88,1404.26,1953.72,3502.78,0,2,2,2,0,2,3,8,0,1,2,4,1,1,White,1
204356.67,0.710101024,213.89,2532.12,883.5,810.75,788.11,1012.85,5,5,5,5,1,5,2,6,0,2,1,2,1,1,White,0
224592.32,0.254309533,82.88,0.0,103.1,62.9,93.19,109.07,5,5,5,5,7,2,2,7,4,1,2,4,0,1,White,0
410242.43,0.552374356,169.03,1881.61,1050.43,1258.64,1299.59,752.65,1,4,4,4,1,0,3,6,1,0,1,2,0,1,White,1
429861.09,0.216786268,544.87,8309.91,1049.47,726.76,2052.94,3323.97,5,5,5,5,0,0,0,0,0,0,0,0,1,1,White,1
240407.0,0.079409503,299.21,5946.43,452.64,1449.25,2262.55,2378.57,2,2,2,2,0,2,4,0,0,0,1,0,1,1,White,1
300543.03,0.624730066,0.0,0.0,2089.35,1325.19,1180.38,875.46,0,0,0,1,0,0,0,5,0,0,0,1,1,1,White,1
287097.51,0.516902849,0.0,0.0,1963.94,673.46,2089.92,2151.79,0,0,0,0,0,0,2,6,0,0,2,1,1,1,White,1
374473.99,0.306344856,160.8,0.0,536.94,861.67,967.29,1132.66,1,1,1,1,0,2,2,5,0,0,0,3,0,1,White,1
187160.61,0.613557515,1262.06,4170.23,1876.16,1301.36,1295.47,1668.09,3,3,3,3,1,0,0,6,1,0,0,3,1,1,White,0
440713.94,0.908456835,0.0,0.0,1068.13,627.05,882.77,615.2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,White,0
187966.04,0.45482114,0.0,0.0,491.5,773.93,410.42,380.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
173005.12,0.393617287,0.0,0.0,481.62,688.65,752.72,543.04,0,1,1,1,0,0,2,0,0,0,1,0,0,1,White,0
274619.1,0.947349016,0.0,0.0,3428.27,1235.51,1249.91,980.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
564250.43,0.68155573,0.0,0.0,291.97,202.13,157.86,90.83,0,0,0,1,0,0,0,8,0,0,0,3,0,1,White,1
253645.38,0.245979285,816.28,0.0,827.12,1640.39,1271.41,1855.82,4,4,4,4,2,2,5,4,0,1,3,2,1,1,White,0
250994.8,0.457911038,2274.41,0.0,3871.53,4494.16,3221.26,4258.46,1,1,1,1,0,0,0,4,0,0,0,4,1,1,White,1
